"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"8526",4.84742774285766e-73,-0.530461871408755,0.138,0.444,4.3762577662519e-69
"158",5.02454069953632e-73,0.577854429516037,0.92,0.68,4.53615534354139e-69
"5328",5.58358367651725e-73,-0.56091765005061,0.281,0.556,5.04085934315977e-69
"8632",6.48206383687013e-73,-0.528582100963373,0.802,0.862,5.85200723192636e-69
"1709",6.77465930603771e-73,-0.326753962995286,0.007,0.221,6.11616242149084e-69
"6218",7.10290354737043e-73,0.580803020009711,0.847,0.513,6.41250132256603e-69
"4560",7.13376042448392e-73,0.441872626394195,0.604,0.206,6.44035891122408e-69
"6917",8.68903064758051e-73,-0.64426536577599,0.443,0.68,7.84445686863569e-69
"7711",9.02030942509164e-73,-0.28067960684458,0.001,0.195,8.14353534897273e-69
"8087",9.56528797021967e-73,-0.702062853963223,0.73,0.846,8.63554197951432e-69
"4884",9.7001763970497e-73,0.595644066686385,0.75,0.369,8.75731925125647e-69
"769",1.06148458694339e-72,-0.381838680574756,0.02,0.261,9.58308285092492e-69
"8871",1.17137821699901e-72,-0.5466717973557,0.862,0.858,1.05752025430671e-68
"4972",1.28962995387947e-72,0.372741636820907,0.258,0.001,1.16427792236239e-68
"709",1.60628812900984e-72,-0.610968514744876,0.185,0.462,1.45015692287008e-68
"4467",1.67322344461092e-72,-0.595560220570192,0.124,0.426,1.51058612579473e-68
"3064",1.78622666385465e-72,-0.638525742190493,0.254,0.535,1.61260543212798e-68
"4259",1.87353154900841e-72,-0.427583493672949,0.071,0.362,1.69142428244479e-68
"2456",2.25816388012675e-72,-0.413569518597367,0.008,0.223,2.03867035097843e-68
"8042",2.30185568812528e-72,-0.6200941740093,0.257,0.562,2.0781153152395e-68
"7742",2.5423709441722e-72,-0.45683458265181,0.008,0.222,2.29525248839866e-68
"2527",2.56912921099264e-72,0.437088847818461,0.417,0.07,2.31940985168416e-68
"4291",3.13846530424421e-72,-0.469244444188284,0.015,0.244,2.83340647667167e-68
"4647",3.78618417385371e-72,-0.60991038027938,0.086,0.369,3.41816707215513e-68
"3740",3.85462175243186e-72,-0.581600826312602,0.665,0.803,3.47995251809548e-68
"131",4.34085167400446e-72,-0.585711508367182,0.706,0.831,3.91892089129122e-68
"5414",4.74672967209711e-72,-0.311761379106821,0.025,0.282,4.28534754796927e-68
"6767",5.53637760296312e-72,-0.505780412359045,0.14,0.427,4.99824169995511e-68
"8924",6.13633266567536e-72,-0.491652889387525,0.083,0.376,5.53988113057172e-68
"3412",8.98319816443017e-72,-0.436254392978847,0.025,0.27,8.11003130284756e-68
"6683",9.864084913062e-72,-0.574368079191275,0.258,0.544,8.90529585951237e-68
"4",1.13294616432801e-71,-0.582961231593758,0.492,0.685,1.02282379715533e-67
"6649",1.20935821946263e-71,0.549499404939128,0.765,0.395,1.09180860053086e-67
"8075",1.21413215672692e-71,-0.573285824397482,0.553,0.75,1.09611851109306e-67
"7771",1.25716029018465e-71,0.535952234718427,0.991,0.892,1.1349643099787e-67
"8984",1.26645224179662e-71,-0.397679757581982,0.041,0.313,1.14335308389398e-67
"3006",1.5334953218843e-71,-0.501499798414169,0.105,0.39,1.38443957659715e-67
"1550",1.56479936232728e-71,0.343644107344824,0.383,0.058,1.41270086430907e-67
"3004",1.57865354782855e-71,-0.557119823212067,0.23,0.537,1.42520842297961e-67
"2273",1.61029684721262e-71,-0.764773530587305,0.994,0.927,1.45377599366356e-67
"8447",1.67926019654112e-71,-0.571733325401508,0.127,0.423,1.51603610543732e-67
"5962",1.68297779690135e-71,0.515134235654576,0.475,0.111,1.51939235504254e-67
"816",2.20215158466795e-71,0.403233755036221,0.525,0.146,1.98810245063823e-67
"959",2.55678553754193e-71,-0.461706002066879,0.049,0.313,2.30826598329285e-67
"8649",2.62077646981419e-71,-0.576327725595488,0.456,0.677,2.36603699694825e-67
"8435",2.81331239203937e-71,-0.486773065930376,0.002,0.199,2.53985842753315e-67
"7870",2.96563786370453e-71,-0.519377631299413,0.175,0.478,2.67737786335245e-67
"1176",3.32741616050826e-71,0.459427736803755,0.536,0.157,3.00399130970685e-67
"1648",3.36415596500776e-71,-0.498188978491304,1,0.996,3.037160005209e-67
"5778",3.76364267427535e-71,-0.58835948931001,0.208,0.508,3.39781660633579e-67
"8017",3.94171579585094e-71,0.463719878956342,0.454,0.103,3.55858102049423e-67
"3501",4.58774345916026e-71,-0.532590630280492,0.193,0.496,4.14181479492988e-67
"7758",4.76684173992693e-71,-0.577652563271698,0.69,0.808,4.30350472280603e-67
"35",5.65451014546264e-71,0.304884529388897,1,0.975,5.10489175932367e-67
"3148",6.30398305654518e-71,-0.699175472746652,0.197,0.448,5.69123590344899e-67
"1637",6.99159236006696e-71,0.6540225765925,0.734,0.364,6.31200958266845e-67
"5616",7.2750463690646e-71,-0.582375219927515,0.631,0.764,6.56791186199152e-67
"6294",7.66538559193385e-71,-1.53892164912381,0.379,0.489,6.92031011239788e-67
"6529",7.8661457819918e-71,-0.475560085189525,0.09,0.386,7.1015564119822e-67
"2588",8.0157937108511e-71,0.430853740026299,0.532,0.152,7.23665856215638e-67
"6001",1.02897732343906e-70,0.507907055574299,0.966,0.767,9.28960727600782e-67
"1487",1.05751680617192e-70,-0.62357140564061,0.071,0.355,9.5472617261201e-67
"4766",1.06082546713638e-70,-0.547540033767382,0.151,0.434,9.57713231730723e-67
"6550",1.07723048027473e-70,-0.547373114673806,0.202,0.458,9.72523677592024e-67
"5887",1.09267833505611e-70,0.492709135144368,0.497,0.126,9.86470000888652e-67
"8536",1.20824138829813e-70,-0.551962785258437,0.198,0.492,1.09080032535555e-66
"7187",1.22708018404427e-70,0.516122042392573,0.258,0.003,1.10780799015517e-66
"2792",1.32409396164774e-70,-0.555914409247964,0.282,0.541,1.19539202857558e-66
"6000",2.0487648368556e-70,-0.566636297802164,0.363,0.598,1.84962489471323e-66
"8958",2.14568811998877e-70,0.315549564058337,0.276,0.008,1.93712723472586e-66
"875",2.1611266203963e-70,0.522119450239955,0.711,0.33,1.95106511289378e-66
"2122",2.43562128585725e-70,-0.265292857740977,0,0.177,2.19887889687192e-66
"8581",2.46749172519177e-70,-0.503590128618251,0.082,0.36,2.22765152950313e-66
"7959",2.97808894087155e-70,-0.509024285037825,0.185,0.49,2.68861869581884e-66
"1460",3.14452970003869e-70,0.562586341429891,0.986,0.892,2.83888141319493e-66
"1039",3.16059753171e-70,-0.421674115072639,0.001,0.184,2.85338745162779e-66
"1908",3.85205897911616e-70,0.426334462594257,0.481,0.115,3.47763884634607e-66
"179",4.81939410611834e-70,-0.39155562681376,0.007,0.212,4.35094899900364e-66
"6796",4.98849279253011e-70,0.517633054721866,0.794,0.423,4.50361129309618e-66
"7573",5.2946953848784e-70,0.115154623222307,0.696,0.362,4.78005099346822e-66
"3513",6.44158354120762e-70,0.530606718374788,0.954,0.744,5.81546162100224e-66
"8645",6.67192496169465e-70,0.544759475941812,0.818,0.479,6.02341385541793e-66
"1943",7.94347976565217e-70,0.45950675298299,0.753,0.364,7.17137353243078e-66
"3661",7.94831328085111e-70,0.310778180879452,0.303,0.021,7.17573722995238e-66
"6727",8.65124549160519e-70,-0.542417330507801,0.231,0.5,7.81034442982116e-66
"5826",1.25837617929869e-69,-0.547574077362783,0.297,0.56,1.13606201467085e-65
"6338",1.30300806288865e-69,-0.462926818159734,0.006,0.209,1.17635567917587e-65
"4591",1.35221566681501e-69,-0.692418121104355,0.858,0.921,1.22078030400059e-65
"2585",1.37159206522846e-69,-0.437249513791117,0.035,0.291,1.23827331648825e-65
"2217",1.37487586829606e-69,-0.631679600764399,0.667,0.785,1.24123793389769e-65
"3305",1.61543108014304e-69,0.537810449172709,0.607,0.229,1.45841117915314e-65
"5667",2.12399636973457e-69,0.523563394393617,0.969,0.808,1.91754392259637e-65
"8897",2.19887597137842e-69,0.489375515254522,0.978,0.83,1.98514522696044e-65
"4012",2.31421663865368e-69,-0.504447076107915,0.185,0.456,2.08927478137654e-65
"6639",2.61266415443053e-69,0.461484232818126,0.986,0.851,2.35871319861989e-65
"5483",2.86297829018463e-69,-0.532921066433893,0.207,0.492,2.58469680037868e-65
"3503",3.32583989003736e-69,-0.463426373573701,0.089,0.365,3.00256825272573e-65
"3055",3.86749558266699e-69,-0.579054300104524,0.422,0.647,3.49157501203176e-65
"3480",4.32143608413556e-69,-0.568132697167926,0.47,0.659,3.90139249675759e-65
"8020",4.67935360224554e-69,-0.46835591589757,0.108,0.399,4.22452043210727e-65
"4160",4.98869875453606e-69,-0.612002458083844,0.292,0.5,4.50379723559516e-65
"2749",5.23809821105505e-69,-1.21551267135224,0.068,0.31,4.7289550649405e-65
"2868",5.40065169908674e-69,0.567375668711949,0.689,0.303,4.87570835393551e-65
"1987",5.77955823783169e-69,-0.346895519550956,0.007,0.211,5.21778517711445e-65
"6927",6.45405846960475e-69,-0.568357170908336,0.849,0.889,5.82672398635917e-65
"4593",6.94560593398962e-69,0.524938876019326,0.93,0.685,6.27049303720583e-65
"2685",7.48615083796986e-69,-0.534061189788323,0.25,0.527,6.75849697651919e-65
"7821",7.60820507747856e-69,-0.317777166102304,0.01,0.226,6.86868754394764e-65
"198",1.00009009288127e-68,-0.56676028162927,0.555,0.746,9.02881335853213e-65
"926",1.01821837675309e-68,0.476288553623154,0.628,0.237,9.19247550532689e-65
"8419",1.04134175795452e-68,-0.568492487040357,0.184,0.478,9.40123339081339e-65
"4290",1.4370195645071e-68,-0.441216931366221,0.073,0.351,1.29734126283701e-64
"2431",1.53314949327184e-68,0.545545636229644,0.948,0.739,1.38412736252582e-64
"6597",1.54819578371566e-68,-0.555091405198451,0.282,0.566,1.39771115353849e-64
"3645",1.86678049487613e-68,-0.538955851139254,0.63,0.763,1.68532943077417e-64
"4530",1.91752929349608e-68,-0.622709489688203,0.333,0.596,1.73114544616826e-64
"2859",2.10724285064026e-68,0.451754128709976,0.417,0.08,1.90241884555803e-64
"1961",2.28411716691273e-68,-0.546154157481206,0.258,0.485,2.06210097828881e-64
"2099",2.39963240204497e-68,-0.56363080239362,0.198,0.476,2.1663881325662e-64
"6633",2.43312711696044e-68,0.501171995014312,0.888,0.577,2.19662716119188e-64
"6055",2.46539058953107e-68,-0.626614697104376,0.252,0.499,2.22575462422865e-64
"4264",3.3582867414205e-68,-0.579454511912674,0.688,0.81,3.03186127015443e-64
"8169",3.40473249243668e-68,-0.56487758032129,0.871,0.92,3.07379249417183e-64
"2370",3.56453437252594e-68,0.452064332057483,0.491,0.128,3.21806163151642e-64
"8383",3.71750736410984e-68,-0.573325475079711,0.37,0.615,3.35616564831837e-64
"2096",3.86033559412363e-68,-0.53465243958557,0.294,0.56,3.48511097437482e-64
"2349",3.97306112913742e-68,-0.515363886908072,0.405,0.272,3.58687958738526e-64
"3906",4.02993174788181e-68,-0.526123753433798,0.114,0.41,3.63822238198769e-64
"4588",4.22146151066273e-68,0.491762705926913,0.609,0.222,3.81113545182632e-64
"5816",4.23418470679437e-68,0.440240970779933,0.998,0.955,3.82262195329396e-64
"8468",6.76092211784091e-68,-0.509189667409933,0.087,0.375,6.10376048798678e-64
"378",7.87870526100101e-68,-0.635026883025385,0.217,0.486,7.11289510963171e-64
"639",8.22267486404102e-68,-0.627216536973295,0.314,0.556,7.42343086725624e-64
"1754",8.29915056322322e-68,-1.00122443016668,0.009,0.208,7.49247312847792e-64
"6885",8.32953624429358e-68,-0.535363010799445,0.254,0.548,7.51990532134825e-64
"810",8.46250310670006e-68,-0.531813395699382,0.207,0.482,7.63994780472882e-64
"602",8.47820620195901e-68,-0.509338347381237,0.106,0.397,7.6541245591286e-64
"7082",9.64383680310261e-68,0.567456620174961,0.94,0.75,8.70645586584104e-64
"6167",9.99941134288885e-68,0.522854343758437,0.9,0.614,9.02746856036005e-64
"4974",1.03466814930163e-67,-0.563680479708177,0.68,0.816,9.34098405189509e-64
"3037",1.15673531353882e-67,-0.515988977167881,0.158,0.424,1.04430064106285e-63
"6031",1.15979947272388e-67,0.548352808947516,0.766,0.407,1.04706696397512e-63
"5896",1.16036920377047e-67,-0.564391184658118,0.006,0.202,1.04758131716398e-63
"4691",1.37594117910444e-67,-0.546241281308933,0.344,0.588,1.24219969649549e-63
"8745",1.67277632507816e-67,-0.598972051427344,0.005,0.195,1.51018246628056e-63
"173",1.68902649905288e-67,-0.550734268595367,0.441,0.649,1.52485312334494e-63
"3509",1.73690404193063e-67,-0.543674122657313,0.797,0.889,1.56807696905497e-63
"3574",1.91280655127954e-67,-0.461241555742066,0.14,0.412,1.72688175449517e-63
"6446",2.05306413630351e-67,-0.544338948826766,0.361,0.607,1.85350630225481e-63
"577",2.63533637278607e-67,-0.608650172500019,0.097,0.354,2.37918167735126e-63
"2443",3.14742900390716e-67,0.385170387689291,0.394,0.066,2.84149890472738e-63
"3671",3.55999968694923e-67,-0.392568250696225,0.041,0.296,3.21396771737776e-63
"5390",3.84020550738453e-67,-0.460313913658194,0.097,0.375,3.46693753206675e-63
"8392",3.84746400217011e-67,-0.514781442005798,0.2,0.483,3.47349050115918e-63
"1274",4.0723643337107e-67,-0.501726776589921,0.094,0.368,3.67653052047402e-63
"6849",4.08912538524437e-67,-0.533143487861626,0.191,0.486,3.69166239779862e-63
"15",4.10517694100024e-67,-0.491687900619887,0.11,0.392,3.70615374233502e-63
"3349",4.14284078729103e-67,0.516600453931522,0.559,0.19,3.74015666276634e-63
"5624",5.17296854946521e-67,-0.518990756246848,0.058,0.324,4.67015600645719e-63
"5163",5.41795000574313e-67,-0.362494024108546,0.019,0.244,4.8913252651849e-63
"1545",6.66980396427523e-67,-0.572450533622762,0.505,0.719,6.02149901894768e-63
"8780",7.5990344908292e-67,-0.496034807413109,0.126,0.412,6.86040833832061e-63
"4630",8.66634802740546e-67,-0.563577877282318,0.242,0.524,7.82397899914165e-63
"3246",8.69083750373625e-67,-0.679863114571992,0.22,0.471,7.84608809837309e-63
"5661",8.99147605995157e-67,-0.746619610074772,0.344,0.438,8.11750458692428e-63
"7",1.1562401665138e-66,-0.535337509041104,0.497,0.692,1.04385362232866e-62
"2440",1.17206529838272e-66,-0.618289008791083,0.06,0.326,1.05814055137992e-62
"4430",1.24426858538876e-66,0.434037594124043,0.54,0.167,1.12332567888898e-62
"13",1.25041113362182e-66,-0.678269217277056,0.47,0.692,1.12887117143378e-62
"7150",1.48829132374009e-66,-0.51248823992679,0.202,0.478,1.34362940707255e-62
"1215",1.52175741072528e-66,0.469844061966011,0.587,0.209,1.37384259040278e-62
"6308",1.88141805411128e-66,0.391614413430341,0.463,0.111,1.69854421925167e-62
"1565",2.1989393519402e-66,0.405906512419806,0.467,0.114,1.98520244693162e-62
"1282",2.8455320219257e-66,0.337806319350292,0.334,0.037,2.56894630939452e-62
"7236",3.45288148330226e-66,-0.591353137284332,0.445,0.666,3.11726140312528e-62
"8249",3.73979486019296e-66,-0.562283498170003,0.115,0.397,3.37628679978221e-62
"7903",4.20861116019719e-66,0.485615474519284,0.746,0.371,3.79953415542603e-62
"973",4.26414002541236e-66,0.506224427759215,0.671,0.295,3.84966561494228e-62
"8901",4.37074429594537e-66,0.377311127243928,0.668,0.291,3.94590795037948e-62
"6239",4.71454854437807e-66,-0.750215775197155,0.348,0.52,4.25629442586452e-62
"847",5.65699906783448e-66,0.451164743444683,0.641,0.257,5.10713875844097e-62
"7695",6.0265851070566e-66,-0.500677054291033,0.121,0.392,5.4408010346507e-62
"2259",7.53133545380522e-66,0.274656878217233,0.236,0.001,6.79928964769535e-62
"326",7.57391862522248e-66,-0.54541007494289,0.851,0.89,6.83773373485086e-62
"8579",8.12834148531897e-66,0.369765674529803,0.359,0.049,7.33826669294596e-62
"7553",8.40228721490954e-66,-0.505352471939092,0.826,0.872,7.58558489762033e-62
"8993",9.11170655468246e-66,-0.406796005117349,0.04,0.281,8.22604867756733e-62
"6614",9.80681880349868e-66,-0.509176121147413,0.824,0.876,8.8535960157986e-62
"7211",1.07654090630941e-65,-0.575813957247741,0.273,0.539,9.71901130216133e-62
"2920",1.20919886029505e-65,0.503904714879625,0.527,0.167,1.09166473107437e-61
"4104",1.52447125292937e-65,0.387915381746174,0.438,0.097,1.37629264714464e-61
"5381",1.53708851914701e-65,-0.523770653856796,0.274,0.511,1.38768351508592e-61
"3833",1.65392342186056e-65,-0.484544807046431,0.119,0.397,1.49316206525571e-61
"6411",1.72044931486775e-65,-0.512975683107295,0.652,0.761,1.5532216414626e-61
"75",1.87213361443031e-65,0.420567891639708,0.495,0.136,1.69016222710768e-61
"1120",1.92109609198054e-65,-0.506929557278391,0.086,0.364,1.73436555184003e-61
"1448",1.97730172214296e-65,0.292847796199865,0.269,0.013,1.78510799475067e-61
"7426",2.16354733688765e-65,0.469920039739999,0.56,0.187,1.95325053574217e-61
"988",2.22524000465658e-65,-0.553752233274823,0.184,0.479,2.00894667620396e-61
"6531",2.57572701404784e-65,-1.33422874617165,0.022,0.249,2.32536634828239e-61
"4581",2.89065082476504e-65,-0.438934928810479,0.08,0.348,2.60967956459788e-61
"9003",3.01816304530574e-65,-0.635307443924451,0.407,0.601,2.72479759730203e-61
"2630",4.16428896548221e-65,-0.519892993643571,0.264,0.518,3.75952007803734e-61
"8161",4.53867167475218e-65,-0.47559711514727,0.1,0.382,4.09751278796626e-61
"4402",5.11649042774945e-65,-0.568348752579171,0.192,0.479,4.6191675581722e-61
"1752",5.42572009838588e-65,-0.503824815444075,0.943,0.959,4.89834010482277e-61
"1742",5.45682198545165e-65,-0.41108953385706,0.057,0.302,4.92641888846575e-61
"1316",5.7671886063219e-65,-0.473761751160906,0.134,0.424,5.20661787378741e-61
"5361",6.00836845241808e-65,-0.402432227152137,0.016,0.229,5.42435503884304e-61
"3971",6.03599072546747e-65,-0.575089277994323,0.19,0.431,5.44929242695203e-61
"6221",6.10189258445259e-65,0.415989464340716,0.474,0.122,5.5087886252438e-61
"8933",6.42799402893559e-65,0.516590561603003,0.684,0.319,5.80319300932305e-61
"5441",7.7053243641279e-65,-0.539229944998877,0.41,0.633,6.95636683593467e-61
"2481",7.84608646410673e-65,0.458997533452339,0.631,0.251,7.08344685979555e-61
"6210",8.21956580288921e-65,0.429231139624802,0.662,0.282,7.42062400684838e-61
"6170",8.90825770211432e-65,-0.484708142837636,0.246,0.475,8.04237505346881e-61
"1322",1.06594049711156e-64,0.357552518583995,0.391,0.072,9.62331080792318e-61
"7679",1.46401661003092e-64,0.408150100047452,0.426,0.091,1.32171419553591e-60
"3321",1.60795211491833e-64,-0.636734066854749,0.359,0.573,1.45165916934827e-60
"3541",1.67987514753224e-64,-0.422936767983752,0.03,0.261,1.5165912831921e-60
"4440",2.28505961952944e-64,-0.546943238837138,0.245,0.51,2.06295182451118e-60
"7604",2.75425653251289e-64,0.494280111619604,0.661,0.284,2.48654279755264e-60
"7609",2.7812375448587e-64,-0.487398937853202,0.153,0.427,2.51090125549843e-60
"2204",3.02368089003881e-64,0.384214039371568,0.279,0.015,2.72977910752704e-60
"2161",3.48682906743154e-64,-0.539318469982001,0.267,0.522,3.14790928207719e-60
"1530",3.58551167703304e-64,-0.506313240849838,0.794,0.854,3.23699994202543e-60
"2466",4.00877149900354e-64,-0.525050000653739,0.427,0.632,3.6191189093004e-60
