sortid,genelist,drdist,FC,pValues,pAdjusted
2026,N4BP1,7.04179287829951e-19,8.57754628857572e-05,0.992610494306575,0.99999999991268
1320,GOLGA3,7.03971871423627e-19,8.57501976747945e-05,0.992611582647149,0.99999999991268
2279,PBRM1,7.02177085711264e-19,8.55315763976293e-05,0.992621006823542,0.99999999991268
925,DNAJC2,7.01024066404604e-19,8.53911281247899e-05,0.992627067527451,0.99999999991268
497,CAPZA1,6.8618238723093e-19,8.35832761712811e-05,0.992705530604029,0.99999999991268
1431,HIVEP3,6.83830195405157e-19,8.32967577431781e-05,0.992718043489661,0.99999999991268
3702,ZNF250,6.81146257933026e-19,8.29698296681734e-05,0.992732347471404,0.99999999991268
1111,FAM104A,6.81081372553352e-19,8.29619260368507e-05,0.992732693625096,0.99999999991268
2297,PCYT1A,6.76839869546911e-19,8.24452722669991e-05,0.992755357284473,0.99999999991268
1187,FHAD1,6.75431250166324e-19,8.22736895728076e-05,0.992762899673396,0.99999999991268
1743,LPAR2,6.6928089003211e-19,8.15245195864933e-05,0.992795924018246,0.99999999991268
151,AKT2,6.6839527397464e-19,8.1416643469457e-05,0.992800691810198,0.99999999991268
1118,FAM126B,6.65798037529951e-19,8.11002763707406e-05,0.992814692506811,0.99999999991268
2874,SEPTIN11,6.62367736473207e-19,8.06824344005706e-05,0.992833225854234,0.99999999991268
3054,SNX17,6.56705505289255e-19,7.99927229745695e-05,0.992863923259846,0.99999999991268
1160,FBXL5,6.52919865661957e-19,7.95315975240456e-05,0.992884520727902,0.99999999991268
1253,GAR1,6.51976796094165e-19,7.94167230451894e-05,0.992889661204861,0.99999999991268
1646,KIDINS220,6.49560527167465e-19,7.91223994414906e-05,0.992902848778718,0.99999999991268
2158,NRIP1,6.48343246132874e-19,7.89741235038017e-05,0.992909501777841,0.99999999991268
1417,HERPUD2,6.45749116713802e-19,7.8658134869157e-05,0.992923700755656,0.99999999991268
3141,SSR3,6.45414294842286e-19,7.86173505099605e-05,0.992925535481242,0.99999999991268
3264,TCIRG1,6.42398296967308e-19,7.82499744478415e-05,0.992942083764233,0.99999999991268
3317,TLR1,6.34972203229771e-19,7.73454084675879e-05,0.992982995876505,0.99999999991268
3589,WAC,6.28480426801032e-19,7.65546508611807e-05,0.993018957043099,0.99999999991268
272,ARHGAP27,6.09342748048999e-19,7.422350695808e-05,0.993126064951519,0.99999999991268
857,DDR1,6.07323202411636e-19,7.3977507871118e-05,0.993137465271179,0.99999999991268
1598,ITGAV,6.04634093347311e-19,7.36499498489933e-05,0.99315267473738,0.99999999991268
1202,FNIP1,6.02989558766227e-19,7.34496305306578e-05,0.993161992814702,0.99999999991268
1146,FANCI,6.01569651372022e-19,7.32766728534046e-05,0.993170048362237,0.99999999991268
3509,U2SURP,5.95273051300142e-19,7.25096895082449e-05,0.99320588590477,0.99999999991268
3520,UBE2J1,5.9388394897526e-19,7.23404841695312e-05,0.99321381756245,0.99999999991268
2986,SLC39A1,5.91856178175694e-19,7.20934831827583e-05,0.993225412637356,0.99999999991268
2393,PLCXD1,5.88778447172807e-19,7.1718587462346e-05,0.993243049552747,0.99999999991268
1828,MAPK10,5.78525845274994e-19,7.04697269963155e-05,0.993302137074982,0.99999999991268
658,CFDP1,5.77940856060682e-19,7.03984699719923e-05,0.993305524198134,0.99999999991268
3160,STAT3,5.7546888110119e-19,7.00973608651825e-05,0.993319856047373,0.99999999991268
3203,SYCP3,5.72322442342052e-19,6.97140959131013e-05,0.993338142860129,0.99999999991268
1983,MTHFD2,5.69269651844526e-19,6.93422381738237e-05,0.993355933509102,0.99999999991268
357,B3GAT2,5.67906312916583e-19,6.91761710519479e-05,0.993363894002994,0.99999999991268
3221,TAF6L,5.63691524511792e-19,6.86627713643477e-05,0.993388564646917,0.99999999991268
1353,GSDMD,5.61973564281612e-19,6.8453508131944e-05,0.993398646926168,0.99999999991268
3200,SURF6,5.5946528982115e-19,6.81479774146835e-05,0.993413395080457,0.99999999991268
3787,ZSWIM7,5.58854411183472e-19,6.80735668223536e-05,0.993416991929008,0.99999999991268
3611,WIPI2,5.56106536772478e-19,6.77388506447716e-05,0.993433195756507,0.99999999991268
3497,TUBGCP6,5.44155659817539e-19,6.62831247800424e-05,0.993504138586446,0.99999999991268
2524,PSMA4,5.43741833004202e-19,6.62327168980129e-05,0.993506609031701,0.99999999991268
1165,FBXO5,5.38334683798552e-19,6.55740767845892e-05,0.993538975207444,0.99999999991268
1573,IQGAP2,5.37757228788592e-19,6.55037374951056e-05,0.993542441332512,0.99999999991268
1949,MRRF,5.35587538476612e-19,6.52394494167067e-05,0.993555481378712,0.99999999991268
3330,TMED2,5.30903546953444e-19,6.4668896507815e-05,0.993583722985605,0.99999999991268
1251,GAPDH,5.29885712438982e-19,6.4544914976225e-05,0.993589876363865,0.99999999991268
1345,GPX4,5.29607411287576e-19,6.45110153564889e-05,0.993591559878511,0.99999999991268
2827,SAV1,5.26000557933048e-19,6.40716677054112e-05,0.993613418803703,0.99999999991268
482,CALCOCO1,5.20017474228601e-19,6.33428735146382e-05,0.993649844546004,0.99999999991268
2966,SLC25A51,5.1748049494558e-19,6.30338462880588e-05,0.993665353227324,0.99999999991268
1420,HEXD,5.1540956188118e-19,6.2781587743574e-05,0.993678041150697,0.99999999991268
3026,SMC1A,5.08841584360478e-19,6.19815481488317e-05,0.993718450521677,0.99999999991268
2983,SLC38A2,5.07615507071457e-19,6.18322007470874e-05,0.993726022771511,0.99999999991268
1067,EREG,5.06511720276172e-19,6.16977494433797e-05,0.993732847582063,0.99999999991268
619,CDK4,4.99913779328611e-19,6.08940600298298e-05,0.993773799251108,0.99999999991268
405,BOD1L1,4.97891144849339e-19,6.06476846937377e-05,0.993786407262341,0.99999999991268
1779,LRTOMT,4.93602712822051e-19,6.01253145409201e-05,0.993813224027883,0.99999999991268
965,DUSP12,4.93096616487792e-19,6.00636673892839e-05,0.993816396462758,0.99999999991268
680,CILK1,4.91661619769341e-19,5.98888716946478e-05,0.993825400518273,0.99999999991268
2788,RSPH10B2,4.85886559847502e-19,5.9185416698811e-05,0.993861770354964,0.99999999991268
2411,PLXNC1,4.82584255982997e-19,5.87831659546288e-05,0.993882664594153,0.99999999991268
3554,USP47,4.73501995819858e-19,5.76768637912367e-05,0.993940501177792,0.99999999991268
1899,MICA,4.62210988072682e-19,5.63015160173122e-05,0.994013182343315,0.99999999991268
2500,PRORP,4.61579546613842e-19,5.62246006857293e-05,0.994017273057366,0.99999999991268
996,EGR2,4.5734288472904e-19,5.57085366086684e-05,0.994044792419012,0.99999999991268
1003,EIF3A,4.53872508991319e-19,5.52858131766745e-05,0.994067429461513,0.99999999991268
1286,GIGYF2,4.51094687951274e-19,5.49474492264113e-05,0.994085611449349,0.99999999991268
1264,GBP3,4.46671818683015e-19,5.44087033909051e-05,0.994114676884074,0.99999999991268
1839,MARK3,4.46154520724314e-19,5.43456917791973e-05,0.994118085754184,0.99999999991268
2628,RCHY1,4.44298099024859e-19,5.41195626763765e-05,0.99413033543191,0.99999999991268
713,CNOT1,4.38513118432315e-19,5.3414899252322e-05,0.994168672916646,0.99999999991268
3725,ZNF446,4.31986484400198e-19,5.26198956717481e-05,0.994212230270404,0.99999999991268
772,CRYBG3,4.23713447903311e-19,5.16121643350624e-05,0.994267918437602,0.99999999991268
1893,MGAT4A,4.15237428176843e-19,5.05797077887941e-05,0.994325539745865,0.99999999991268
2035,NANS,4.11079134345247e-19,5.00731896557213e-05,0.994354023509098,0.99999999991268
1661,KLHDC2,4.09033730814947e-19,4.98240408414466e-05,0.994368087113958,0.99999999991268
1558,IMPDH1P10,4.04361969372752e-19,4.92549776680167e-05,0.994400341273568,0.99999999991268
3661,ZCCHC3,3.99347824607378e-19,4.86442090815797e-05,0.99443516728172,0.99999999991268
1363,GTF2A1,3.99305835081325e-19,4.86390943741525e-05,0.994435459842525,0.99999999991268
3310,TIPARP,3.96653906482354e-19,4.83160652719793e-05,0.994453968346942,0.99999999991268
943,DPP8,3.94674503993526e-19,4.80749559868145e-05,0.994467823476222,0.99999999991268
1577,IRF1,3.91963675608404e-19,4.77447523532283e-05,0.994486854832104,0.99999999991268
1883,METTL7B,3.91366569580956e-19,4.76720193904992e-05,0.994491055648057,0.99999999991268
3395,TOB1,3.90068982298548e-19,4.75139614190326e-05,0.994500195618428,0.99999999991268
2599,RASA2,3.88649681117795e-19,4.73410775841096e-05,0.994510210345758,0.99999999991268
65,AC133555.5,3.84534288197003e-19,4.68397851734432e-05,0.994539352803374,0.99999999991268
1987,MTMR9LP,3.81121604432495e-19,4.64240891502252e-05,0.994563637638518,0.99999999991268
3151,STAG2,3.78125128336737e-19,4.60590910189512e-05,0.994585050520895,0.99999999991268
715,CNOT4,3.73897735042935e-19,4.55441559408499e-05,0.994615404377428,0.99999999991268
2190,NUP50,3.71455493173908e-19,4.52466685957728e-05,0.994633018592902,0.99999999991268
1921,MOB1B,3.56431114292256e-19,4.34165621506997e-05,0.994742677306039,0.99999999991268
2762,RPS27A,3.53783552301117e-19,4.30940649412056e-05,0.99476223905388,0.99999999991268
2087,NEURL1,3.47693563316989e-19,4.23522487118579e-05,0.994807515209435,0.99999999991268
2,AACS,3.47190834816943e-19,4.22910117931604e-05,0.994811270409154,0.99999999991268
1984,MTHFR,3.4093541089914e-19,4.15290440792992e-05,0.994858225539037,0.99999999991268
1336,GPR18,3.3813878867844e-19,4.11883899736717e-05,0.994879357125544,0.99999999991268
699,CLTC,3.32976138904099e-19,4.05595321220359e-05,0.994918597534708,0.99999999991268
3407,TP53BP1,3.32353448851464e-19,4.04836827915852e-05,0.994923350993498,0.99999999991268
445,C16ORF70,3.26226926624312e-19,3.97374164798718e-05,0.994970358864732,0.99999999991268
1659,KLF9,3.21971355608037e-19,3.9219049098052e-05,0.995003271499258,0.99999999991268
2631,RCOR3,3.19093511662979e-19,3.88685014452503e-05,0.995025652208386,0.99999999991268
891,DHFR,3.13227934420594e-19,3.81540206138016e-05,0.995071582910765,0.99999999991268
2692,RNF113A,3.08052312760429e-19,3.75235826681041e-05,0.995112469348614,0.99999999991268
3736,ZNF549,3.05241218512166e-19,3.71811657374623e-05,0.995134820464977,0.99999999991268
419,BRWD1,3.03326671869073e-19,3.6947956486117e-05,0.995150102067466,0.99999999991268
312,ATF5,3.01649507856169e-19,3.67436626052426e-05,0.995163528597549,0.99999999991268
3638,YPEL2,2.97501254143329e-19,3.62383674502502e-05,0.995196898651317,0.99999999991268
3165,STBD1,2.88840297516513e-19,3.51833839019724e-05,0.995267328960442,0.99999999991268
806,CUL5,2.87980725019102e-19,3.50786801281985e-05,0.995274376206556,0.99999999991268
984,ECT2,2.85026655154243e-19,3.47188474628043e-05,0.995298675827256,0.99999999991268
866,DDX42,2.79376644264307e-19,3.40306245801245e-05,0.99534550510552,0.99999999991268
2973,SLC30A7,2.66538756724174e-19,3.24668527321571e-05,0.995453702967106,0.99999999991268
2673,RIPOR3,2.62846553585276e-19,3.20171086985273e-05,0.995485301015441,0.99999999991268
730,COG8,2.53286378248312e-19,3.08525921059928e-05,0.995568164243883,0.99999999991268
1368,GTPBP1,2.50676334672754e-19,3.05346649818715e-05,0.995591057539803,0.99999999991268
3147,ST3GAL6,2.36076152003149e-19,2.87562295062112e-05,0.995721377697723,0.99999999991268
2798,RUNDC3B,2.35772814593876e-19,2.87192802418114e-05,0.995724127384509,0.99999999991268
726,COCH,2.30329609413692e-19,2.8056248181679e-05,0.995773772924589,0.99999999991268
1871,MED17,2.18904405591443e-19,2.66645541012729e-05,0.99587992336423,0.99999999991268
2928,SIDT2,2.17083061628371e-19,2.64426977868276e-05,0.995897099091076,0.99999999991268
958,DTWD2,2.16019640755748e-19,2.63131634208386e-05,0.995907160743444,0.99999999991268
1960,MSTO1,2.13816798040273e-19,2.60448370771788e-05,0.995928082232479,0.99999999991268
490,CANX,2.09524328297607e-19,2.5521975093784e-05,0.995969161904748,0.99999999991268
3644,YY1AP1,2.06014057447344e-19,2.50943920730401e-05,0.996003069610628,0.99999999991268
1056,EPB41L5,2.04518793545668e-19,2.49122552855496e-05,0.996017600900203,0.99999999991268
1365,GTF2IP12,2.03557315093565e-19,2.47951384366034e-05,0.996026972826205,0.99999999991268
398,BLOC1S3,2.02844236475342e-19,2.47082789540695e-05,0.996033937800266,0.99999999991268
1783,LSM8,2.02413148536249e-19,2.46557685094154e-05,0.996038154377705,0.99999999991268
782,CSRNP1,2.0107615339978e-19,2.4492910301728e-05,0.996051260495001,0.99999999991268
2270,PARP10,1.99269662203442e-19,2.42728631898022e-05,0.996069038334815,0.99999999991268
2468,PPP2R5A,1.97663648317242e-19,2.40772360436044e-05,0.996084911046856,0.99999999991268
3191,SUGP2,1.93826789291897e-19,2.3609871603022e-05,0.996123094946131,0.99999999991268
248,APOL3,1.90692862722894e-19,2.32281307498728e-05,0.996154564677972,0.99999999991268
2014,MYADM,1.89464405466619e-19,2.30784934463999e-05,0.996166970881896,0.99999999991268
940,DPAGT1,1.88781796659003e-19,2.29953454648346e-05,0.996173881943264,0.99999999991268
577,CD300A,1.85774859676603e-19,2.26290731021121e-05,0.996204475437828,0.99999999991268
2210,OLFML2B,1.82709815983988e-19,2.22557228118624e-05,0.996235916036891,0.99999999991268
457,C1ORF167,1.82625038389193e-19,2.22453961272218e-05,0.99623678940169,0.99999999991268
2527,PSMB9,1.80391392472737e-19,2.19733176726036e-05,0.996259873526682,0.99999999991268
3300,THUMPD1,1.79903573478244e-19,2.19138968677316e-05,0.996264933985786,0.99999999991268
804,CUL1,1.79387822938684e-19,2.18510737457953e-05,0.996270291663897,0.99999999991268
2119,NMRK1,1.78834451111636e-19,2.17836680077491e-05,0.996276048728712,0.99999999991268
1991,MTPAP,1.76529961180696e-19,2.1502960105716e-05,0.996300120076447,0.99999999991268
3384,TNFSF12,1.74104409123504e-19,2.12075057320148e-05,0.996325626307737,0.99999999991268
796,CTSA,1.73199897286664e-19,2.10973279366274e-05,0.996335183271093,0.99999999991268
974,DYRK1A,1.72965833172583e-19,2.10688167916999e-05,0.996337660426313,0.99999999991268
2099,NGRN,1.71474143378057e-19,2.08871153630741e-05,0.996353486864332,0.99999999991268
263,ARFGAP3,1.68184593915585e-19,2.04864182214432e-05,0.996388633244394,0.99999999991268
3413,TPI1,1.68051453861629e-19,2.04702005479699e-05,0.996390062951677,0.99999999991268
324,ATP2A2,1.64701092729507e-19,2.00620959900699e-05,0.996426228662565,0.99999999991268
2333,PFKM,1.63652195809848e-19,1.99343307740828e-05,0.996437626522393,0.99999999991268
3582,VPS35L,1.61263348055476e-19,1.96433473193914e-05,0.996463722095604,0.99999999991268
3567,VAT1,1.60405732232267e-19,1.95388818863898e-05,0.996473137722347,0.99999999991268
2044,NBPF12,1.60113222589758e-19,1.9503251542785e-05,0.996476354893084,0.99999999991268
454,C1ORF112,1.59693504366881e-19,1.94521260333146e-05,0.996480976306996,0.99999999991268
2675,RLIMP1,1.59501144007787e-19,1.94286947862908e-05,0.996483096368949,0.99999999991268
40,AC013394.1,1.58800369821796e-19,1.93433340958806e-05,0.996490830646845,0.99999999991268
3102,SPSB2,1.5799166055506e-19,1.92448259277292e-05,0.996499777420195,0.99999999991268
1252,GAPVD1,1.57922949266291e-19,1.92364562657674e-05,0.996500538629413,0.99999999991268
1042,ENKD1,1.56366017952954e-19,1.90468078248222e-05,0.996517831497814,0.99999999991268
3247,TBCB,1.55425092591964e-19,1.89321945299204e-05,0.996528324135002,0.99999999991268
2487,PRICKLE3,1.54307943626026e-19,1.87961155918973e-05,0.996540823239768,0.99999999991268
29,AC006122.1,1.52709463330538e-19,1.86014061057922e-05,0.996558786624603,0.99999999991268
2763,RPS27AP7,1.52045649365391e-19,1.85205475075424e-05,0.99656627404274,0.99999999991268
1016,EIF4G2,1.50305102495957e-19,1.83085330163747e-05,0.996585984330818,0.99999999991268
1660,KLHDC10,1.49738231259179e-19,1.82394829270415e-05,0.996592428302619,0.99999999991268
61,AC116366.3,1.49181640840288e-19,1.81716851351393e-05,0.996598767284969,0.99999999991268
1271,GCN1,1.48906976737732e-19,1.81382285411411e-05,0.99660189977924,0.99999999991268
70,AC139495.2,1.48464915457896e-19,1.80843814434528e-05,0.996606947480931,0.99999999991268
2122,NOD1,1.48206304924852e-19,1.805288032071e-05,0.996609903924498,0.99999999991268
1479,HSD3B7,1.47287125249738e-19,1.79409158487769e-05,0.996620432947892,0.99999999991268
2529,PSMD12,1.42672879387255e-19,1.7378858597785e-05,0.996673791811514,0.99999999991268
3357,TMEM39A,1.41925184929103e-19,1.72877825900785e-05,0.996682518907988,0.99999999991268
3022,SMARCAD1,1.41028011457727e-19,1.71784986745671e-05,0.996693021122878,0.99999999991268
2414,PMPCB,1.39175517435742e-19,1.69528479987022e-05,0.996714812448857,0.99999999991268
2184,NUDT4,1.38701329632713e-19,1.6895087597335e-05,0.996720413707876,0.99999999991268
1644,KIAA1586,1.37821223626716e-19,1.67878826548471e-05,0.996730835240053,0.99999999991268
1061,EPSTI1,1.36904278113908e-19,1.66761903242696e-05,0.996741728452881,0.99999999991268
2447,PPHLN1,1.34509947481818e-19,1.6384539005041e-05,0.996770346067388,0.99999999991268
1269,GCHFR,1.32185623122967e-19,1.61014150886993e-05,0.996798371634148,0.99999999991268
3051,SNW1,1.2855561893635e-19,1.56592474550221e-05,0.996842638045006,0.99999999991268
647,CERS2,1.23225530382716e-19,1.50099940321914e-05,0.996908784838603,0.99999999991268
203,ANKMY2,1.22313017973757e-19,1.48988416941148e-05,0.996920251616877,0.99999999991268
651,CETN3,1.20560178865099e-19,1.46853298960432e-05,0.996942398716073,0.99999999991268
2515,PRSS27,1.13225625667682e-19,1.37919143888824e-05,0.997036865674052,0.99999999991268
486,CALM1,1.09541329633028e-19,1.33431335127018e-05,0.997085473479525,0.99999999991268
1051,EP400,1.046996069153e-19,1.27533675050172e-05,0.997150612100291,0.99999999991268
2992,SLC46A1,8.88943457962749e-20,1.08281424778903e-05,0.997374474391943,0.99999999991268
2606,RB1CC1,7.80259937689263e-20,9.50427802736943e-06,0.997540204857016,0.99999999991268
1673,KPNA4,7.20227241924219e-20,8.77302501318394e-06,0.997636725819077,0.99999999991268
2965,SLC25A45,6.53835043655753e-20,7.96430745546789e-06,0.997748284622985,0.99999999991268
218,ANXA11,6.27922173103322e-20,7.64866504667408e-06,0.997793355718194,0.99999999991268
897,DHX36,4.89261531356635e-20,5.95965190252004e-06,0.99805217436598,0.99999999991268
2465,PPP2R2A,4.66324414029712e-20,5.68025688338439e-06,0.998098380427849,0.99999999991268
1090,ETV6,4.35556683236145e-20,5.30547784679907e-06,0.998162184414603,0.99999999991268
2546,PTP4A2,4.34622593042597e-20,5.2940997758854e-06,0.998164156148632,0.99999999991268
1346,GRAMD1B,3.90329727155527e-20,4.75457225219065e-06,0.998260215557097,0.99999999991268
3066,SORD,3.8369112428488e-20,4.67370801150853e-06,0.998275073829099,0.99999999991268
320,ATN1,3.77025156438818e-20,4.59251044045535e-06,0.998290123257214,0.99999999991268
298,ARRB1,3.72334980234368e-20,4.53537981450464e-06,0.998300791919718,0.99999999991268
950,DRG2,3.64154652487715e-20,4.43573595801056e-06,0.998319561652261,0.99999999991268
3150,STAB1,3.52670148174767e-20,4.2958442158816e-06,0.998346272256166,0.99999999991268
1040,EML4,3.47541923316354e-20,4.23337775760672e-06,0.998358339809419,0.99999999991268
2307,PDGFA,3.43098564359451e-20,4.1792535909516e-06,0.998368867950377,0.99999999991268
716,CNOT7,3.41368643228802e-20,4.15818157302921e-06,0.998372985268249,0.99999999991268
1358,GSS,3.40542142430488e-20,4.14811403912471e-06,0.998374956073228,0.99999999991268
1557,ILRUN,3.40011080206707e-20,4.14164521664537e-06,0.998376223662254,0.99999999991268
468,C3,3.35479295367988e-20,4.08644394206121e-06,0.998387081071923,0.99999999991268
3135,SS18,3.33683520919003e-20,4.06456977063041e-06,0.998391403724875,0.99999999991268
1924,MORC3,3.32046528573043e-20,4.04462971010295e-06,0.998395354315163,0.99999999991268
3715,ZNF384,3.31795923706059e-20,4.04157711414643e-06,0.99839595996429,0.99999999991268
3284,TGIF2,3.28541915713997e-20,4.00194032752449e-06,0.998403844950595,0.99999999991268
539,CCDC77,3.23483674879263e-20,3.94032633851836e-06,0.998416179820204,0.99999999991268
3314,TLE3,3.22527587997385e-20,3.92868032786889e-06,0.998418522115005,0.99999999991268
1942,MRPL44,3.02583937244312e-20,3.6857484631376e-06,0.998468197968131,0.99999999991268
213,ANP32A,2.91184993128519e-20,3.54689892228358e-06,0.998497327941681,0.99999999991268
3435,TRAPPC3,2.51984770975467e-20,3.06940444630085e-06,0.998602129633815,0.99999999991268
2565,R3HDM2,2.40118824627675e-20,2.92486639212207e-06,0.998635439278974,0.99999999991268
127,AFF4,2.07360885852103e-20,2.52584480625337e-06,0.998731930052506,0.99999999991268
3447,TRIM25,1.98588285445187e-20,2.41898652830914e-06,0.998759043348345,0.99999999991268
1120,FAM136A,1.91503454553393e-20,2.33268682314688e-06,0.998781380535339,0.99999999991268
656,CFAP73,1.50732743806499e-20,1.83606236302209e-06,0.998918855750501,0.99999999991268
3662,ZCCHC8,1.43836210722092e-20,1.75205629697534e-06,0.998943878307417,0.99999999991268
953,DSG3,1.4146427976104e-20,1.7231640134854e-06,0.998952622488348,0.99999999991268
3243,TBC1D8,1.41018907382906e-20,1.71773897151793e-06,0.998954272517865,0.99999999991268
202,ANKMY1,1.39180645128597e-20,1.69534725984821e-06,0.998961110700448,0.99999999991268
2570,RAB18,1.3867217705651e-20,1.68915365475365e-06,0.998963010120731,0.99999999991268
3322,TM7SF3,1.31265467607036e-20,1.59893317504503e-06,0.998991083783754,0.99999999991268
2672,RIPOR1,1.24780176087269e-20,1.51993640651306e-06,0.999016322675423,0.99999999991268
1781,LSM14A,1.0230245543631e-20,1.2461372580896e-06,0.999109317515577,0.99999999991268
789,CTDNEP1,1.02038452511295e-20,1.24292146156055e-06,0.999110467510373,0.99999999991268
3588,VTI1B,7.85529897893177e-21,9.56847095148586e-07,0.999219520925574,0.99999999991268
3258,TCF12,6.61490163634577e-21,8.05755380209832e-07,0.999283787972064,0.99999999991268
856,DDIT4,5.49017829231306e-21,6.68753813818804e-07,0.999347511068433,0.99999999991268
2477,PRCP,5.46161634607989e-21,6.65274708140165e-07,0.999349210526101,0.99999999991268
81,ACBD5,5.34495923172201e-21,6.51064807116522e-07,0.999356198291901,0.99999999991268
671,CHRFAM7A,5.23135363150225e-21,6.37226608359933e-07,0.999363076949552,0.99999999991268
1705,LDLRAD4,4.72129551784507e-21,5.75096875841946e-07,0.999394923168512,0.99999999991268
3328,TMCO1,4.58419457125715e-21,5.58396729502944e-07,0.999403773253988,0.99999999991268
2023,MYO9B,3.67435856227298e-21,4.4757040136534e-07,0.999466209662389,0.99999999991268
2024,MYOF,3.66300983366937e-21,4.46188022664399e-07,0.999467034639798,0.99999999991268
247,APOL2,3.04466307984917e-21,3.70867745641935e-07,0.999514097015217,0.99999999991268
1648,KIF22,2.52476243839605e-21,3.07539103425449e-07,0.99955752349899,0.99999999991268
2677,RMDN1,1.89242428123108e-21,2.30514545804195e-07,0.999616920234936,0.99999999991268
2300,PDCD6IP,1.82051972619485e-21,2.21755914872527e-07,0.999624268460717,0.99999999991268
3288,THAP3,1.66932108766981e-21,2.03338541014303e-07,0.999640209329026,0.99999999991268
910,DLGAP4,1.48764693608282e-21,1.81208971576421e-07,0.999660351347319,0.99999999991268
3121,SRPK2,1.45089325825244e-21,1.76732038239785e-07,0.999664573251922,0.99999999991268
1247,GALNT2,1.24838423472671e-21,1.52064591281792e-07,0.999688861251882,0.99999999991268
2466,PPP2R3A,1.21692544230295e-21,1.48232623303452e-07,0.99969280655241,0.99999999991268
2264,PANX1,1.1836936236276e-21,1.44184684548823e-07,0.999697030007023,0.99999999991268
879,DENND4C,8.95172767607234e-22,1.09040211535982e-07,0.999736528650279,0.99999999991268
2180,NUDC,7.98286909911871e-22,9.72386299863264e-08,0.999751194790085,0.99999999991268
1559,IMPDH2,7.43216082069587e-22,9.05305006344526e-08,0.999759930208133,0.99999999991268
1712,LGALS8,6.56160935043373e-22,7.99263893494238e-08,0.999774428019386,0.99999999991268
970,DVL3,6.28523596192824e-22,7.65599092870212e-08,0.999779229642436,0.99999999991268
2869,SEMA6A,4.10151562617054e-22,4.99602029551459e-08,0.999821658606871,0.99999999991268
1847,MBD6,3.93061971219681e-22,4.78785347806169e-08,0.999825413570324,0.99999999991268
2430,POLI,3.76804095301383e-22,4.58981771408335e-08,0.999829062331137,0.99999999991268
330,ATP5MC2,3.75585275983062e-22,4.57497138261495e-08,0.999829339014541,0.99999999991268
2167,NSMAF,2.9482281995836e-22,3.59121097258393e-08,0.999848796961521,0.99999999991268
3427,TRAF6,2.41949278117196e-22,2.94716298591118e-08,0.999863024739066,0.99999999991268
1530,IFT74,2.31695030909288e-22,2.82225689792984e-08,0.999865958792641,0.99999999991268
2062,NDEL1,2.2181410943838e-22,2.70189825808447e-08,0.999868848109486,0.99999999991268
1190,FKBP1A,2.2179374021551e-22,2.70165014236301e-08,0.999868854131473,0.99999999991268
1098,EYA3,2.21621935059396e-22,2.69955739878953e-08,0.99986890493521,0.99999999991268
353,AZIN1,2.20034372913909e-22,2.68021944320884e-08,0.999869375320992,0.99999999991268
1692,LAPTM4A,2.07199214799946e-22,2.52387550531344e-08,0.999873242395251,0.99999999991268
365,BABAM1,5.52336320320809e-23,6.72796038777756e-09,0.999934554201044,0.99999999991268
238,API5,5.48404143291724e-23,6.68006288345619e-09,0.999934787577082,0.99999999991268
3047,SNRK,5.19648631642746e-23,6.32979451219965e-09,0.999936520299835,0.99999999991268
665,CHCHD5,5.01827614824805e-23,6.11271826569937e-09,0.999937618293524,0.99999999991268
3043,SNAPC5,4.98867294821484e-23,6.07665886677024e-09,0.999937802562941,0.99999999991268
2483,PRELID1,4.73908957113829e-23,5.77264353903597e-09,0.999939378394869,0.99999999991268
685,CLASP1,1.6028729187986e-23,1.95244547706998e-09,0.99996474428565,0.99999999991268
1676,KRIT1,1.10952004377533e-23,1.35149665689736e-09,0.999970667603342,0.99999999991268
2932,SIPA1L3,8.30756985088345e-24,1.01193781431891e-09,0.999974618518153,0.99999999991268
2405,PLPP5,2.99844905889062e-24,3.65238456186763e-10,0.999984751458338,0.99999999991268
1878,METTL14,4.79423366111844e-33,5.83981407252379e-19,0.999999999390267,0.99999999991268
791,CTDSP2,4.76440157515572e-33,5.80347586964671e-19,0.999999999392167,0.99999999991268
1771,LRRC8A,4.31289424596004e-33,5.25349874269344e-19,0.999999999421685,0.99999999991268
813,CXCL9,4.30608312836716e-33,5.2452021799516e-19,0.999999999422142,0.99999999991268
2718,RPAIN,3.62402522483763e-33,4.41439341574576e-19,0.999999999469878,0.99999999991268
1819,MAP1S,3.26811743121275e-33,3.98086524656458e-19,0.999999999496582,0.99999999991268
1806,MAD2L2,3.24960828949997e-33,3.95831942300132e-19,0.999999999498009,0.99999999991268
2145,NPLOC4,3.20997839440477e-33,3.91004659455191e-19,0.99999999950108,0.99999999991268
905,DISC1,3.02629201771738e-33,3.68629982638549e-19,0.999999999515565,0.99999999991268
638,CEP290,2.92106172027037e-33,3.55811972184223e-19,0.999999999524062,0.99999999991268
2713,ROCK1,2.91851963957725e-33,3.55502323559344e-19,0.999999999524269,0.99999999991268
1402,HDAC5,2.88675934904613e-33,3.5163363036036e-19,0.999999999526865,0.99999999991268
3513,UBASH3B,2.86623649670568e-33,3.49133759674498e-19,0.99999999952855,0.99999999991268
3049,SNRPA,2.8170081828345e-33,3.43137301837178e-19,0.999999999532616,0.99999999991268
2668,RIN1,2.76523937812307e-33,3.36831389033566e-19,0.99999999953693,0.99999999991268
