sortid,genelist,drdist,FC,pValues,pAdjusted
3993,CTSZ,5.11239461642901e-05,0.156264716649525,0.692619047800383,0.999999999999955
2192,CMTM7,5.10427704843026e-05,0.15601659623661,0.692850738758752,0.999999999999955
1842,SLC5A6,5.09382708786924e-05,0.155697184248964,0.693149314447989,0.999999999999955
10375,ACHE,5.09198891186377e-05,0.155640998826242,0.693201871308088,0.999999999999955
4944,TPBG,5.07327298606189e-05,0.155068930536978,0.693737619451727,0.999999999999955
1252,NUAK2,5.05653763372628e-05,0.154557400170689,0.694217640690787,0.999999999999955
2963,AFAP1L2,5.02151708954483e-05,0.153486967267125,0.695225112989201,0.999999999999955
4742,IL3RA,5.00593424079406e-05,0.153010664159223,0.695674703882339,0.999999999999955
8142,KCP,4.99608758931124e-05,0.152709692829865,0.695959212158013,0.999999999999955
8846,DUSP5,4.97025285037006e-05,0.151920031924702,0.696707218387027,0.999999999999955
1620,PCID2,4.96028278791994e-05,0.151615288433513,0.69699648547067,0.999999999999955
4880,ADAP2,4.9566334930823e-05,0.151503744613726,0.697102448227847,0.999999999999955
10724,SLIRP,4.94524211155331e-05,0.151155557288524,0.697433503319604,0.999999999999955
6174,ENDOD1,4.9387772039735e-05,0.150957951855665,0.697621581034644,0.999999999999955
1789,MSMO1,4.92791831447834e-05,0.150626040605184,0.697937808000423,0.999999999999955
7608,AL109761.5,4.92355677704493e-05,0.150492726480919,0.698064935285724,0.999999999999955
367,IL21R,4.92239722502739e-05,0.150457283781156,0.698098744061635,0.999999999999955
5292,RP4-555D20.2,4.92164055401854e-05,0.150434155484209,0.698120808604284,0.999999999999955
9496,AES,4.91692173847696e-05,0.150289920848808,0.698258453413129,0.999999999999955
6583,UPP1,4.91532528603519e-05,0.150241123913678,0.6983050381017,0.999999999999955
10923,FAM195A,4.91498211294546e-05,0.150230634534502,0.698315053073081,0.999999999999955
1188,CCNB2,4.91050018173557e-05,0.150093640471426,0.69844588818497,0.999999999999955
74,PPP1R15A,4.91047094921003e-05,0.150092746954265,0.698446741756933,0.999999999999955
4434,AC104024.1,4.90036918985882e-05,0.149783978034588,0.698741882131662,0.999999999999955
2842,RP6-159A1.4,4.89728822613033e-05,0.149689805741531,0.698831967416731,0.999999999999955
8775,IL6ST,4.89541043477176e-05,0.149632409441639,0.698886888739685,0.999999999999955
7570,GPATCH4,4.89255024051464e-05,0.149544985156409,0.698970566490506,0.999999999999955
1454,SORD,4.88436106166919e-05,0.149294675896681,0.699210304447554,0.999999999999955
7954,ABCA12,4.88318087574391e-05,0.14925860250387,0.699244873392336,0.999999999999955
5645,TPM4,4.87356024382614e-05,0.148964539655945,0.699526851533898,0.999999999999955
6213,RP11-95M15.1,4.87261751864001e-05,0.148935724453845,0.699554499754106,0.999999999999955
1575,CDC42EP3,4.86837033910966e-05,0.148805905776754,0.699679099049529,0.999999999999955
7258,KDM2B,4.8492852546598e-05,0.148222553837488,0.700239769224822,0.999999999999955
4512,FAM65B,4.84202565566771e-05,0.148000657981514,0.700453369948204,0.999999999999955
10632,RP11-554A11.9,4.84090906630159e-05,0.147966528471959,0.700486239902554,0.999999999999955
2236,OXTR,4.839102027798e-05,0.147911294793629,0.700539444394217,0.999999999999955
11274,DAPK2,4.83775698057707e-05,0.147870182274227,0.700579053916425,0.999999999999955
5797,ZNF385A,4.83388004606689e-05,0.147751680453035,0.700693258908401,0.999999999999955
932,ACTG1,4.82912453446526e-05,0.147606324171154,0.700833416434457,0.999999999999955
2310,DTYMK,4.82066288704154e-05,0.147347686676151,0.701082999558909,0.999999999999955
5697,GPR155,4.80814560831135e-05,0.146965085339449,0.701452668097197,0.999999999999955
2884,CD180,4.8030171167963e-05,0.146808328607317,0.701604285479336,0.999999999999955
5138,CEND1,4.80168388105562e-05,0.146767577115917,0.701643716114104,0.999999999999955
5944,PTPN7,4.80132606123134e-05,0.146756640046765,0.701654299754265,0.999999999999955
9523,RP11-57A1.1,4.79406634812134e-05,0.14653474070268,0.701869126208006,0.999999999999955
3308,TUBA1A,4.7773409988627e-05,0.146023516089,0.702364766624495,0.999999999999955
4985,CDCA7,4.77574779520587e-05,0.145974818455762,0.702412031597728,0.999999999999955
6066,PRELID1,4.77546172752605e-05,0.145966074552311,0.702420519216633,0.999999999999955
10501,RHOH,4.77462326599863e-05,0.145940446258168,0.702445398021732,0.999999999999955
3959,SH3RF3-AS1,4.76547350896026e-05,0.145660776103908,0.70271705218811,0.999999999999955
5460,STAT5A,4.73477359054906e-05,0.144722406824613,0.703630714659131,0.999999999999955
8767,LINC00877,4.72536566874731e-05,0.144434845643423,0.703911383038671,0.999999999999955
8261,PLA1A,4.72127271939e-05,0.144309741143562,0.704033588618286,0.999999999999955
6993,SLC15A4,4.70351417655143e-05,0.143766936083901,0.704564519009963,0.999999999999955
7211,ENC1,4.70115427961103e-05,0.143694803814313,0.704635159528382,0.999999999999955
3238,IL16,4.68726870549891e-05,0.143270379358272,0.705051217782581,0.999999999999955
2547,MEI1,4.68689553331952e-05,0.143258973031247,0.705062408986116,0.999999999999955
6618,NME4,4.68462798222756e-05,0.143189663391546,0.705130422398236,0.999999999999955
1574,IL4R,4.68111632591849e-05,0.143082326611177,0.705235788914549,0.999999999999955
10831,KLF2,4.67765796058014e-05,0.142976618714933,0.705339600608966,0.999999999999955
8991,SYNPO,4.6737774337014e-05,0.142858007089922,0.705456136797758,0.999999999999955
2458,BEX2,4.66784903545807e-05,0.142676800524078,0.70563427946107,0.999999999999955
1748,STK17B,4.66583282541028e-05,0.14261517333849,0.705694894088726,0.999999999999955
5361,GPR82,4.65044569730754e-05,0.142144852599693,0.706157980905164,0.999999999999955
1727,TNIP2,4.64886828174845e-05,0.142096637543173,0.70620550379941,0.999999999999955
8753,KCNQ1OT1,4.62718635795379e-05,0.141433910986952,0.706859651616795,0.999999999999955
10567,EMID1,4.62334689093595e-05,0.141316554391728,0.706975671298376,0.999999999999955
5825,PITPNC1,4.61031815050157e-05,0.140918319790327,0.707369779592065,0.999999999999955
8425,BHLHE22,4.60733514280123e-05,0.140827141607101,0.707460102396828,0.999999999999955
3777,ETHE1,4.59515791403068e-05,0.140454934188431,0.707829164413681,0.999999999999955
8761,BHLHE40,4.59275381084212e-05,0.140381450717036,0.707902092803032,0.999999999999955
4442,MTHFD2,4.59238156250504e-05,0.140370072628042,0.707913386889801,0.999999999999955
4497,IL13RA1,4.5917171234816e-05,0.140349763480662,0.707933547396141,0.999999999999955
7865,PRRG4,4.58652448141698e-05,0.140191045932083,0.708091160628484,0.999999999999955
8825,SEC11C,4.57448381713533e-05,0.139823012723888,0.708457024997208,0.999999999999955
1994,HIST1H2BG,4.56726037435474e-05,0.139602222013461,0.70867677802937,0.999999999999955
1701,HIST1H2BD,4.54222611667723e-05,0.138837028503176,0.709439911332986,0.999999999999955
2726,AZIN1-AS1,4.5409217976394e-05,0.138797160875546,0.709479737199684,0.999999999999955
1830,SHF,4.53943054690726e-05,0.138751579520702,0.709525278790106,0.999999999999955
2301,CRYM,4.5312148375551e-05,0.138500459333331,0.709776332768201,0.999999999999955
8615,FCGRT,4.52188877414477e-05,0.13821540022393,0.710061630936122,0.999999999999955
8037,GINS2,4.52095794630025e-05,0.138186948674257,0.710090124719742,0.999999999999955
6977,RP11-111A22.1,4.51253757752047e-05,0.137929572896334,0.710348034386619,0.999999999999955
6809,DHCR24,4.49473304640189e-05,0.137385362165538,0.710894276994233,0.999999999999955
11168,EIF5A,4.49095882208169e-05,0.137269999769202,0.711010228121435,0.999999999999955
8891,RP11-1070N10.3,4.48947620171899e-05,0.137224682208986,0.711055792110282,0.999999999999955
1297,ISG15,4.48797300110455e-05,0.137178735595763,0.711101997308656,0.999999999999955
7086,PTK2B,4.48562336119757e-05,0.13710691684118,0.711174237885594,0.999999999999955
702,FAM234A,4.4733767700672e-05,0.136732589302621,0.711551112734547,0.999999999999955
4337,PIK3R6,4.4690862708473e-05,0.136601446522146,0.711683286645849,0.999999999999955
7510,HLA-DOB,4.46713636060857e-05,0.136541845846962,0.711743379775134,0.999999999999955
3283,RP11-290F5.1,4.45977242097123e-05,0.136316760729871,0.711970459212113,0.999999999999955
1765,CHCHD10,4.45083024753798e-05,0.136043435546152,0.712246492730132,0.999999999999955
2585,GBE1,4.44457477427436e-05,0.135852231652402,0.712439778545998,0.999999999999955
296,YBX1,4.44286407153591e-05,0.135799942559178,0.712492663888785,0.999999999999955
4844,CCDC180,4.43700958528852e-05,0.135620995176745,0.712673739355161,0.999999999999955
570,GLT1D1,4.43693091667777e-05,0.135618590603333,0.712676173447807,0.999999999999955
5667,SIT1,4.43563571092713e-05,0.135579001531124,0.712716252050313,0.999999999999955
2173,DOK2,4.43262616970446e-05,0.135487012328081,0.712809404391331,0.999999999999955
7595,DYNLL2,4.43149149333362e-05,0.135452329973748,0.712844534600375,0.999999999999955
10876,LINC01055,4.43029767723489e-05,0.13541583996302,0.712881501321492,0.999999999999955
10075,MYDGF,4.42715359716375e-05,0.135319738464935,0.712978885369034,0.999999999999955
2226,ICA1,4.40414122388582e-05,0.134616345581656,0.713692863694662,0.999999999999955
3215,CHST2,4.39645038630815e-05,0.13438126854926,0.713931950192098,0.999999999999955
7803,CXORF21,4.39486451517569e-05,0.134332795040904,0.713981279958882,0.999999999999955
5543,FJX1,4.38089810174741e-05,0.133905899661982,0.714416152822434,0.999999999999955
1739,BCL7A,4.37854917151483e-05,0.133834102599203,0.714489368757416,0.999999999999955
8010,RRBP1,4.37344050499627e-05,0.133677951835056,0.714648682326493,0.999999999999955
4513,SMS,4.36314475617486e-05,0.133363253461205,0.714970075667814,0.999999999999955
357,USP18,4.34456993388636e-05,0.132795498121584,0.715550998393934,0.999999999999955
4180,DNAJC5B,4.34222134396551e-05,0.132723711460725,0.715624550051677,0.999999999999955
2717,NT5E,4.33660600400638e-05,0.132552073789254,0.715800499109552,0.999999999999955
2687,GFOD1,4.33377418515844e-05,0.13246551682269,0.71588927925005,0.999999999999955
6522,NBN,4.31016066722095e-05,0.131743749438431,0.716630867057136,0.999999999999955
